blueWins,blueFirstBlood,KDA,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff
0,0,0.71,0,0,0,-5634,-3787
0,1,6,0,0,0,1232,114
0,1,1.13,0,0,0,-1163,-1130
1,1,1.91,0,0,0,-791,-961
0,0,1.67,1,0,0,-771,483
0,0,2.5,0,0,0,-773,-734
0,0,1.67,1,1,0,-1143,-1447
1,0,1.4,0,0,0,1103,1356
1,1,2.67,0,0,0,1482,41
0,0,2.4,0,0,0,591,192
0,0,0.43,0,0,0,-3558,-2346
0,0,3.33,0,1,0,225,1404
1,0,6.5,0,1,0,3613,3509
0,1,4.75,1,0,0,1545,1417
0,1,2.33,0,0,0,-411,-2213
1,0,3,1,0,0,2177,1584
0,0,0.08,0,0,0,-10830,-9333
1,1,3.83,1,0,0,2312,1079
0,0,1.75,1,0,0,-2309,-2673
0,1,1.78,0,0,0,-1696,-2535
1,1,2.38,0,1,0,-246,-870
0,1,2.33,0,1,0,543,-624
1,1,3,0,0,0,58,203
1,1,6,1,0,0,2185,1440
1,1,3.75,1,0,0,124,-2259
0,0,0.7,1,0,0,-4657,-4000
0,0,1.33,0,1,0,511,-29
1,0,6.2,0,0,0,4171,3497
0,0,0.4,0,0,0,-3368,-2587
1,0,0.8,0,0,0,-2368,618
1,1,2.14,1,0,0,-144,-157
0,0,0.83,1,0,0,-2128,264
0,1,0.9,1,0,0,-2613,-1974
0,0,1.56,0,0,0,-1325,-959
1,1,2.33,1,0,0,-209,-353
0,0,0.11,0,0,0,-4232,-2456
1,0,1.33,1,0,0,-716,637
0,0,2.75,0,0,0,1621,128
0,0,1.4,0,0,0,-2541,-1921
0,0,1.3,0,0,0,-2072,-1355
0,0,2.75,0,0,0,239,-305
0,0,1.25,0,0,0,-3378,-2082
0,1,1.83,0,0,0,-1589,-575
0,0,0.3,0,1,0,-4474,-5216
1,0,1.8,0,0,0,90,-540
1,1,2.2,1,0,0,1051,12
1,1,7.67,1,0,0,2022,970
0,1,2.5,0,0,0,2278,2211
1,1,13,1,0,0,2402,2440
1,0,1.55,0,0,0,-1716,-1094
0,0,1.67,1,0,0,-973,-1732
1,0,3.43,0,0,0,3044,1261
0,0,0.56,0,0,0,-4265,-3190
1,0,2.13,0,0,0,1794,2548
0,0,0.88,0,0,0,-2247,-1501
1,0,1.3,0,0,0,-1019,699
0,0,0.33,0,0,0,-3960,-2533
1,1,3.6,1,0,0,4235,3554
1,0,1.63,1,0,0,-108,1254
0,0,0.25,0,1,0,-1309,351
0,1,5,0,0,1,2999,2184
1,0,3,1,0,0,402,1641
0,0,2.43,0,0,0,421,-755
0,0,2.33,1,0,0,-1071,-1810
0,0,0,0,1,0,-5840,-2412
0,0,1,0,0,0,-1885,-366
1,1,3,1,1,0,52,221
1,1,1.67,1,0,0,-377,-1234
0,0,2.83,0,1,0,-361,-1022
1,1,5,1,1,0,4526,2759
1,1,2.17,0,1,1,1139,-885
1,1,5,0,0,0,2565,1235
1,0,3.71,1,0,0,376,-470
0,1,0.5,0,0,0,-322,-716
1,0,2,1,0,0,1400,488
0,1,3.5,1,0,0,34,145
1,1,2.2,0,0,0,-885,-1554
0,0,1,0,0,0,-3209,-2726
1,0,2.29,0,0,0,129,230
1,0,3.38,1,0,0,870,130
0,0,0.5,0,0,0,-2798,-3625
1,0,2.33,1,0,0,482,466
1,0,3.25,1,0,0,1257,1123
0,0,1.8,0,0,0,-967,-263
0,1,1.4,0,1,1,-2416,-2252
0,0,1.83,0,0,0,-1808,-259
1,1,2.5,0,0,0,926,-849
0,0,4.33,1,0,0,1621,1793
1,1,10,0,0,0,1558,1567
1,0,1.5,1,0,0,98,984
0,1,3.8,0,0,0,1547,1218
0,1,0.82,0,0,0,-2001,-2536
1,0,1.57,0,0,0,-1166,-988
1,0,1.67,1,1,0,785,1373
0,0,0.86,0,0,0,-1160,-592
1,0,7.5,1,0,0,1410,1243
1,0,1.8,1,0,0,750,1293
1,1,5,1,0,0,2788,1325
1,1,2.2,1,0,0,739,711
1,0,1.2,0,0,0,-960,-1743
1,1,3.6,0,0,0,1428,463
1,1,3.71,1,1,0,2545,1695
0,1,1.14,0,0,0,-2405,-2654
1,0,1.17,1,0,0,-1318,406
0,1,2.22,1,0,0,-1501,-3119
0,1,2.25,1,1,0,984,1142
0,1,0.9,0,0,0,-974,-1978
0,1,2.29,1,0,1,1385,-827
1,1,5,0,0,0,2956,2140
0,0,1.88,0,0,0,-583,360
0,1,3.6,0,0,0,2845,2164
0,0,1.08,0,0,0,-5010,-4509
1,0,1.2,1,0,0,-877,-813
1,1,10,1,0,0,365,-719
0,0,2.33,0,0,0,278,-343
1,0,1.71,1,0,0,1291,2116
1,1,3.6,1,0,0,2518,2382
0,0,3,0,0,0,364,1705
0,1,1.75,1,0,0,206,-460
0,1,0.5,0,0,0,-5221,-4220
1,0,1.43,0,1,0,151,806
1,1,2,1,0,0,782,1642
0,0,0.5,0,1,0,-2366,-340
0,0,2.67,1,0,0,386,-200
0,0,0.33,0,0,0,-3559,-3320
1,1,2,0,1,0,-900,1475
0,0,3,0,1,0,606,820
0,1,5.67,1,0,0,2939,993
1,0,2.33,1,0,0,1216,2889
0,1,6.33,1,0,0,2488,2453
0,0,0.85,1,0,0,-6259,-5376
0,0,0.56,1,0,0,-3246,-1980
0,1,3,0,0,0,572,-233
1,0,4.4,1,0,0,1260,1141
1,1,2.29,1,0,0,528,-805
1,1,2.44,1,1,0,-206,-363
1,0,2.29,1,0,0,375,-566
1,1,2,1,1,0,306,-936
1,0,15,0,0,0,4680,2780
1,1,6.33,1,0,1,2702,1047
0,1,1.29,0,0,0,-1938,-1173
1,1,3,1,0,0,1051,797
1,0,1,0,0,0,-620,-147
0,1,3.4,0,0,0,987,-377
1,0,1.18,0,0,0,-437,-1284
0,0,0.4,0,1,0,-2031,-2540
0,0,1.3,0,0,0,-1932,-930
0,1,1.13,0,0,0,-2626,-1992
1,0,0.8,1,0,0,-2631,-1358
1,1,2.6,1,1,0,1899,2690
1,1,0.86,1,0,0,-2607,-2125
0,0,1.5,1,0,0,-676,-864
0,1,4,1,1,0,1968,1923
0,0,0.36,0,0,0,-4035,-2639
0,0,1.33,0,0,0,-2349,-2678
0,0,0.33,0,0,0,-3175,-1845
1,1,4.67,1,1,0,2450,2233
1,1,4.67,1,1,0,1373,1766
1,1,2.25,1,1,0,1504,2057
1,1,3.17,1,0,0,-765,-492
0,0,1,0,0,0,-2921,-3196
1,1,5.33,0,0,0,2283,830
1,1,2.5,0,1,1,2297,392
1,0,2.22,0,0,0,578,144
1,0,4,1,0,0,1794,2647
0,1,2.5,0,0,0,-971,-1588
1,1,2.71,0,0,0,1269,-422
0,1,3,0,1,0,-34,-122
0,0,1.88,1,0,0,1171,918
0,0,1.2,0,0,0,-2298,-1255
0,1,1.5,0,0,0,-2807,-2956
1,1,1,0,0,0,-1155,-638
0,0,1.64,0,0,0,-69,-634
0,1,3.5,1,0,0,576,-1839
0,1,1.6,0,1,0,-1694,-468
0,0,0.89,0,0,0,-2600,-1587
0,0,0.17,0,1,0,-2160,-88
1,1,3.57,1,0,1,4013,2137
0,1,3.67,1,0,0,1338,46
1,0,10,0,1,0,5019,3765
0,0,2.83,0,0,0,258,762
0,0,0.75,0,0,0,-2327,-2301
0,0,4,0,0,0,1843,3584
0,1,2,0,0,0,-1021,-2152
0,1,1.83,0,0,0,-450,-1721
0,1,2,1,0,0,-790,-1172
0,0,1,0,1,0,-989,-1102
0,1,1.75,0,0,0,-1412,-768
1,0,6.5,0,0,0,1926,3774
0,1,2.5,0,0,0,-3022,-613
1,0,1,1,0,0,-716,573
0,0,5.75,0,0,0,3522,1996
0,1,3.5,0,0,0,148,-543
0,0,0.43,0,0,0,-2987,-2017
1,1,3,0,0,0,2303,2950
0,0,2,0,0,0,288,-339
1,1,3,1,0,0,1692,373
0,0,1.18,0,0,0,-1546,-710
0,0,1.6,0,0,0,-1226,48
0,1,1.33,0,0,0,-1985,-3666
1,1,1.6,0,0,0,-2005,-1736
0,0,1,1,1,0,-1530,-146
0,1,0.42,0,1,0,-4600,-3906
1,0,3,1,0,0,75,-123
1,1,3,0,0,0,-185,-1442
1,1,1.14,1,0,0,-418,15
1,1,9,0,1,0,3642,2198
1,1,6.8,1,0,0,5397,2928
1,1,2.67,0,0,0,2247,1439
1,0,0.86,1,0,0,-944,-2050
0,0,2.3,0,0,0,46,99
1,0,2.75,0,0,0,1530,2305
1,1,7,1,0,0,3854,2379
1,1,1.57,0,1,0,-450,127
0,0,1.88,0,0,0,-1962,-684
1,1,5,0,1,1,4238,1418
1,0,3.67,0,0,0,1037,922
0,0,2.33,1,0,0,-366,-923
1,0,0.67,0,0,0,-1673,-1730
0,1,0.43,0,0,0,-6047,-3060
1,1,1.63,1,0,0,-677,-1382
0,1,0.5,0,0,0,-2465,-911
1,1,2.67,1,0,0,-365,855
1,1,6.25,1,0,0,5057,3423
1,1,4.6,0,1,0,2292,1022
1,1,5.5,1,0,0,5117,4126
1,1,2.17,0,0,0,-304,-1023
0,0,1.33,0,0,0,390,-828
0,0,1.67,0,1,0,-257,-883
1,1,5.25,0,0,0,3737,1796
1,1,3,0,0,0,2167,538
0,0,0.9,0,0,0,-2870,-2023
1,1,1.17,0,0,0,-1962,-2464
0,0,1.71,1,0,0,-704,-531
1,1,1.75,0,1,0,946,594
0,0,2.13,1,0,0,-496,-1184
0,1,0.56,0,0,0,-5395,-5287
1,0,1.83,0,0,0,59,-107
1,0,3,0,0,0,1550,1042
0,0,0.67,1,0,0,-2160,85
0,0,0.64,0,0,0,-1874,-1182
0,0,1,0,0,0,-1854,-817
0,0,2,1,0,0,103,63
1,1,2.33,0,1,2,2575,997
1,0,3.8,1,1,0,3048,2219
0,1,1.27,0,0,0,-2049,-1230
1,0,4,0,0,0,2139,850
1,1,16,1,0,1,7980,4916
0,1,2.86,0,0,0,1103,1117
1,0,9.33,1,1,0,6547,2553
0,0,0.78,0,0,0,-2472,-554
1,1,3.17,1,0,0,1464,179
0,0,0.8,0,0,0,-4683,-3444
1,1,10,1,0,0,4277,3340
1,1,3.75,0,0,0,1870,1791
1,1,3,1,1,0,499,-2
1,1,3,0,0,0,832,903
0,0,2.6,0,1,0,1782,2856
0,1,1.73,0,0,0,-177,-308
0,0,0.87,0,0,0,-2692,-2753
0,0,1.14,0,0,0,-1976,-2992
0,0,2.25,1,0,0,-642,311
0,1,1.55,0,1,1,1051,-1411
1,1,5,0,0,0,932,-534
0,1,1.67,0,1,1,1197,-947
1,1,5.5,0,1,0,2858,2734
1,0,2,0,1,0,202,686
0,1,1.75,1,0,0,-688,-1113
1,1,5.2,1,0,1,6289,3996
0,0,0.25,0,0,0,-4075,-3154
0,0,5,1,0,0,651,2427
0,0,1.27,0,0,0,-1882,-1917
1,1,2,1,0,0,-695,-683
0,0,2.67,0,1,0,711,1614
0,0,1.71,1,0,0,-325,-231
0,1,1.25,1,0,0,-341,-1582
1,0,1.75,1,1,0,-284,-260
0,1,1.25,0,0,0,-37,-382
0,0,0.75,0,0,0,-2234,-2021
1,1,2.25,0,0,0,-299,-238
0,0,0.44,0,0,0,-3046,-1990
0,0,1.25,0,1,0,-259,357
1,1,4.75,0,1,0,2095,1876
1,1,16,0,1,0,4597,3583
1,1,4,0,0,0,4151,3492
1,0,2.2,0,0,0,-3,-765
1,1,3,0,0,0,1215,1170
0,0,1.18,1,0,0,-2279,-2155
1,1,2,1,0,0,771,1255
0,0,1.33,1,0,0,-1288,-685
0,0,1.71,0,0,0,-4408,-4522
0,0,0.5,0,0,0,-3385,-2980
0,0,0.5,1,1,0,-1691,-1608
0,1,3.5,0,0,0,995,707
1,0,23,1,0,0,2402,2023
0,1,1.83,1,0,0,-25,954
0,1,2.6,1,0,0,1221,494
0,0,4.2,0,0,0,1841,-591
1,1,19,1,1,0,4368,3523
0,0,3.67,1,1,0,2052,2845
0,1,1.82,0,1,0,-1725,-2264
1,0,2.67,0,0,0,1479,1002
0,0,3,0,0,0,-674,909
1,1,5.33,1,0,0,3993,2165
0,0,1.13,1,0,0,-2522,-1763
1,1,5,0,1,0,1858,1429
0,0,3.67,1,0,0,-996,-1894
1,0,1.5,0,0,0,-346,316
0,0,1.29,0,0,0,-1946,-1148
0,1,1.55,0,0,0,-775,-412
1,1,2.08,0,1,0,-1963,-1936
0,0,0.44,0,0,0,-6199,-4997
1,0,1.69,0,0,0,520,941
1,0,2.17,0,0,0,-243,860
1,1,4.75,0,0,0,3314,2262
1,0,1,0,1,1,1680,2384
1,1,4.8,1,1,0,5025,3609
1,1,5.17,0,0,1,4426,2385
1,0,1.29,0,0,0,-1937,-1459
0,0,3.67,0,0,0,1481,996
0,0,0.9,0,0,0,-3643,-3628
0,1,1,0,0,0,-2240,-1945
1,1,5.33,1,0,0,2027,2259
1,0,0.67,1,0,0,-2844,-2533
1,1,1.5,0,0,0,500,1220
0,0,1.5,0,0,0,-315,-293
0,1,0.8,0,0,0,-4625,-3193
0,0,1.75,0,0,0,-2162,-1230
1,0,3.2,0,0,0,4170,4481
1,1,2.33,1,0,0,-473,-1354
1,1,4,1,1,0,3248,2592
0,0,0.36,0,0,0,-5624,-4155
0,0,1.17,1,0,0,-1769,-587
0,0,1.88,1,0,0,-2238,-1138
0,0,0.1,0,0,0,-3756,-1406
0,1,1.75,0,0,0,-2314,-1903
1,1,1.33,0,0,0,-207,-1282
1,1,2.88,1,0,0,2445,1807
1,1,4.25,0,0,0,2073,2090
1,0,4.5,0,0,0,2012,2314
0,0,1.29,0,0,0,-1740,-916
1,0,3,1,0,0,1959,2441
0,1,7,0,0,0,1471,187
0,0,0.83,0,0,0,-3859,-2011
0,0,0.4,0,0,0,-2566,-1797
1,0,1.7,0,0,0,-1518,-1106
1,1,3.67,1,0,0,1387,702
1,0,1.83,1,0,0,370,726
1,1,9.25,1,0,1,7605,3993
0,0,1.89,0,0,0,-609,-1011
0,1,1.33,0,0,0,-501,-1154
1,0,1.8,0,0,0,-486,180
0,1,0.5,1,0,0,-1108,-370
0,0,2.25,0,0,0,-152,16
1,0,2,0,0,0,1501,274
1,1,7.5,0,0,0,1829,1496
0,1,1.29,1,0,0,-790,-741
1,1,2.22,1,0,0,1885,1082
1,1,0.8,0,0,0,-1348,-2082
1,0,2.67,0,0,0,-47,-888
0,0,1.29,0,0,0,-1091,-617
1,0,0.5,1,0,0,-1808,-1818
1,0,3.5,1,0,0,2061,924
0,0,1.14,0,0,0,-872,-432
1,0,2.27,0,0,0,-1682,-2102
0,1,1.88,0,0,0,-262,-1246
1,0,6.25,0,0,0,4108,2927
0,1,0.82,0,0,0,-2398,-2326
0,0,3.75,0,0,0,-167,309
1,1,4.25,1,1,0,3105,2085
0,1,1.75,0,1,0,-1208,-1365
1,1,5,1,0,1,4088,2662
1,0,8,0,0,0,2042,1127
0,0,1.13,1,0,0,-4801,-5205
1,1,2.6,1,0,0,192,-1312
1,1,3.5,1,0,0,-566,-3406
1,1,3.75,1,1,0,1651,402
0,0,4,0,1,0,4646,3861
0,1,0.67,0,0,0,-980,-684
1,1,12,0,0,0,2264,1130
0,0,0.6,1,0,0,-1673,-787
0,1,3.67,0,0,0,-866,-2133
1,0,0.6,0,0,0,-1402,-90
1,0,2.67,1,1,0,-445,-293
1,0,1.6,0,0,0,-802,-1243
0,1,3.67,0,0,0,179,-417
1,1,3.67,0,0,0,886,706
1,1,4.5,1,0,0,1409,2205
1,0,1.2,0,0,0,-3259,-1518
0,1,3,1,0,0,1074,237
0,0,2.17,0,0,0,1016,2078
0,0,1.2,0,0,0,-697,-1133
0,1,2.29,0,0,0,399,1148
1,0,0.6,0,0,0,-387,1466
1,1,3.2,1,1,1,3456,3233
1,1,2.6,0,0,0,1486,991
0,0,0.83,0,0,0,-2194,-1240
0,0,1.6,1,0,1,-173,-989
1,1,3,0,0,0,2000,1065
0,0,0.4,0,0,0,-7666,-5484
1,1,10,0,0,0,1875,1361
1,1,5.67,1,0,0,2578,1160
1,0,1.78,0,0,0,-629,-1232
0,1,2.83,0,0,0,-1253,17
0,1,2.88,0,0,0,1675,-423
1,1,4.33,0,0,0,3138,2806
1,1,4.67,1,1,0,2148,1502
1,1,13,0,0,0,2919,2298
0,1,1.33,0,0,0,-2692,-1609
1,1,1.86,0,1,0,-499,-295
0,1,1.67,1,0,0,75,644
0,0,1.6,0,0,0,-1314,-1498
1,1,4.86,1,0,0,3243,1919
0,1,1.75,0,0,0,-443,-732
0,0,0.78,0,0,0,-1844,-1368
1,1,2.57,0,0,0,270,638
1,1,10,0,0,0,1221,-311
0,0,3.8,0,0,0,1132,778
0,0,1.11,0,0,0,-1482,-724
1,1,4.33,1,1,0,1151,-108
1,0,1.5,0,1,0,-143,708
1,1,2.4,1,0,0,305,-374
0,0,0.83,1,0,0,-438,-778
0,0,1,0,0,0,-3531,-1781
1,0,5.6,1,1,1,3987,1169
0,0,2,0,0,0,179,-962
0,0,0.2,0,0,0,-4124,-3090
1,1,6.5,0,1,0,2927,3135
1,0,1.71,1,1,0,1665,1578
0,0,0.33,1,0,0,-2946,-2952
1,1,6.67,0,0,0,1440,1148
1,1,10,0,0,0,2263,1451
0,1,10,1,1,0,1878,703
0,1,1.5,0,0,0,-4259,-3503
0,0,1.2,0,0,0,-1311,-1472
0,1,0.67,0,0,0,-3856,-1959
0,0,1.67,0,0,0,-1317,-816
0,0,1.4,1,0,0,-1538,-320
1,0,1.67,1,1,0,-1641,-602
1,0,1.3,0,1,0,-1255,-254
0,1,1.7,1,0,0,-1154,-93
1,0,2.57,1,0,0,2312,2522
0,1,0.4,0,0,0,-4431,-4570
0,0,0.4,1,0,0,-4215,-1902
1,1,10.5,1,0,0,2658,1915
0,0,1,1,0,0,-2576,-2182
1,1,9,0,0,0,3029,1278
1,0,3.4,0,0,0,787,846
0,1,2.17,0,0,0,-514,-1465
1,0,1.67,0,0,0,-227,923
0,0,1.33,0,0,0,-347,125
0,1,1.5,0,1,0,-1645,-1268
1,0,3,0,0,0,239,-709
1,1,2.5,0,0,0,226,-955
0,0,1.14,0,0,0,-2150,-1486
1,1,4.4,0,1,0,2680,1517
0,0,0,0,0,0,-975,334
1,1,2.25,0,1,0,484,-614
0,0,0.22,0,0,0,-2914,-1623
0,0,2.33,1,0,0,-795,-1185
0,1,3.33,1,0,0,1208,1363
1,0,1.67,1,0,0,201,1596
0,0,0.44,0,0,0,-2695,-1275
0,0,0.14,0,0,0,-7079,-4936
0,1,3.33,1,0,0,2120,358
0,0,0.75,0,0,0,-1806,-541
0,0,1.86,0,0,0,297,518
1,1,1.25,0,1,0,1234,1855
0,0,0.67,0,0,0,-3956,-2930
0,1,1.14,0,0,0,-731,-118
1,0,7,0,1,0,3339,3179
1,1,7.33,1,0,0,4331,3427
1,1,4.33,0,0,0,2275,1360
0,1,1.22,0,0,0,-2086,-2017
0,0,1.31,1,0,0,-3637,-2456
1,1,9,1,0,0,2685,2307
1,0,0.89,0,0,0,-1121,-858
1,1,10,0,0,0,4990,2055
0,1,0.88,0,0,0,-3289,-4291
0,0,1.75,0,0,0,-1805,-2047
1,1,1.67,0,0,0,446,429
0,1,1.8,0,1,0,-859,361
0,0,3.33,0,0,0,231,-184
1,1,4.2,1,0,0,3195,1056
1,0,4.33,1,0,0,3973,3481
0,1,0.8,0,0,0,-2528,-2509
1,0,1.6,0,0,0,636,-419
0,1,11,1,0,0,993,872
1,0,1.67,0,0,0,-246,-1064
0,0,2.6,0,0,0,-125,-637
1,1,3.5,1,0,0,1766,719
1,1,3.75,0,0,0,1811,875
0,1,2.14,1,0,0,-418,-1320
0,0,2.13,0,0,0,-38,281
1,0,1,0,0,0,-2878,-1184
1,0,1.5,0,0,0,-703,-653
0,0,0.71,0,0,0,-1957,-354
1,0,2.83,1,1,0,1982,2243
0,0,1.13,0,0,0,-2642,-2116
1,1,2.5,1,0,0,2393,725
1,1,2.86,1,0,0,3002,1582
1,1,3.25,1,1,0,1346,849
0,0,0.18,0,0,0,-6200,-3576
1,1,11,1,0,0,7166,4491
0,1,6,0,0,0,2199,459
1,1,1.75,1,0,0,-1022,-1301
0,0,2.17,0,0,0,931,740
0,0,0,0,0,0,-6225,-3975
0,1,0.92,1,0,0,-3638,-3337
1,0,1.2,0,1,0,1903,4023
0,1,1.86,0,1,0,-513,-1056
0,1,1.75,0,1,0,257,1183
1,1,1.38,0,0,0,-633,-1089
0,0,0.67,0,0,0,-3151,-3729
0,1,0.88,0,0,0,-1931,-1572
1,1,2.63,0,0,0,607,1293
0,0,0.29,0,0,0,-3510,-3014
0,1,1.4,1,0,0,1063,-125
0,0,3.5,1,0,0,60,-325
0,1,2.8,1,1,0,639,-401
0,1,2,0,0,0,960,39
1,1,13,1,0,0,3332,1330
1,0,2.5,0,1,0,2689,1875
0,0,2.33,1,0,0,-30,1414
0,1,2,0,0,0,-2343,-2231
1,1,2.17,0,0,0,2501,2231
0,0,1,0,0,0,-2109,-335
1,1,2.8,0,0,0,2588,1353
0,0,1.1,0,0,0,-4085,-3256
0,1,1.55,1,1,0,-369,-379
0,1,5,1,0,0,1359,132
1,0,4,0,0,0,3559,3296
0,0,0.86,0,0,0,-1269,-1991
1,0,1.57,0,0,0,-2195,-291
1,1,5.83,1,0,0,4988,3720
1,0,5.5,0,0,0,2714,2819
0,1,2.17,0,0,0,-1052,-1064
0,0,0.56,0,0,0,-3251,-2143
0,1,2.2,0,1,0,-264,550
0,0,1.29,0,1,0,-2191,-1391
0,0,10,0,0,0,1297,564
1,1,3.33,1,0,0,2691,2052
0,0,0.6,0,0,0,-2713,-1456
0,0,4.67,0,0,0,2748,2277
0,1,2.38,0,0,0,-537,29
1,1,10,0,1,1,4027,3285
0,1,1.89,0,0,0,705,1616
0,0,0.14,1,0,0,-4038,-2854
0,0,3,0,0,0,524,478
0,0,3,0,0,0,40,-731
0,1,3.8,0,0,0,1291,20
0,0,3,1,0,0,72,-81
1,0,2.22,0,0,0,1287,440
1,1,1.67,0,1,0,1299,-918
1,0,2,1,0,0,1218,1150
1,0,1.4,1,0,0,-1380,326
0,0,2.57,0,0,0,-1275,-551
1,1,6,1,0,0,5664,6002
1,0,6.67,1,0,0,2186,1698
0,1,0.33,0,0,0,-2286,-2574
0,1,2,1,0,0,-769,-217
1,1,1.75,0,0,0,650,128
1,1,3.33,1,1,0,970,748
0,1,1.43,1,0,0,-1856,-1804
1,1,5,1,0,0,1872,1869
1,0,4.83,0,0,0,1880,1473
1,1,7,0,0,0,1652,701
1,1,1.5,1,0,0,-1348,-407
0,1,1.3,1,0,0,-102,363
0,0,0.64,0,0,0,-4130,-2849
1,0,2.14,0,1,0,1383,1273
0,0,1,0,0,0,-1787,-608
1,1,4.8,0,1,0,3522,1442
0,1,1.86,0,0,0,-449,-1347
0,1,1.2,0,0,0,-1756,-985
0,0,0.14,0,0,0,-3849,-2159
1,1,3.5,0,0,0,1121,933
1,0,13,1,0,0,4882,2658
1,1,4,0,0,0,2945,2019
1,1,4.17,1,1,0,1006,820
1,1,3,1,0,0,1287,603
0,0,1.13,0,1,0,-1817,-1035
1,1,2.27,0,0,0,733,675
1,0,4.2,1,0,0,2413,2163
0,0,1.33,0,1,0,-1093,-1572
0,1,1.38,0,0,0,-3666,-2993
0,1,10,1,0,0,1569,664
0,1,0.92,1,0,0,-4403,-3750
0,0,1.43,0,0,0,-189,-1118
0,0,1.17,0,0,0,-2156,-1052
1,1,12.5,1,0,0,4371,3099
0,1,2.5,0,0,0,77,630
1,1,3.6,0,0,0,1938,738
0,0,1.5,0,0,0,-58,-1047
0,0,0.5,0,0,0,-2723,-1062
1,1,2.17,1,0,0,1411,1163
0,0,0.22,0,0,0,-2998,-3331
1,1,2,1,0,0,97,-1064
1,1,3,1,0,0,1395,1943
1,1,7,1,0,0,2438,1105
0,0,1.14,0,0,0,-925,-360
1,0,2.44,0,1,0,679,211
0,1,2.75,0,1,0,1050,-1270
1,1,2.75,1,1,0,392,866
0,1,1.18,0,0,0,24,483
1,1,2.17,0,0,0,266,1738
1,1,3.17,0,0,0,1396,89
1,1,4.6,1,1,0,3807,1849
0,1,2.33,0,0,0,-1127,-843
1,1,6,1,0,0,3823,3324
0,1,2.75,1,0,0,32,822
1,1,10,1,0,0,1306,431
1,1,3,1,0,0,1618,514
0,0,1.2,0,1,0,-2854,-2798
0,1,0.89,1,0,0,-1417,860
1,1,4,0,0,0,1320,-178
1,1,11,0,0,0,2954,3730
1,0,3.2,0,0,0,2460,498
1,0,2,1,0,0,132,-28
1,1,2.6,1,0,0,2276,1630
1,1,3.25,0,0,0,1586,2622
0,0,2.4,0,1,0,-418,60
1,0,1,1,0,0,-1449,-539
1,0,7,0,0,0,-663,-413
1,0,3,0,0,0,-339,-1529
1,0,2.38,0,0,0,-597,-1198
0,0,0.43,0,0,0,-2671,-1258
0,0,0.2,0,0,0,-2889,-2882
1,0,0.71,0,1,0,-1111,679
0,0,0.67,0,0,0,-1972,-717
0,0,3.75,0,0,0,1457,715
0,0,0.67,1,1,0,-2566,-2224
1,1,2.13,0,1,0,563,442
1,0,0.8,1,0,0,-2924,-1587
0,0,1.08,1,0,0,-2935,-1462
1,0,4,0,0,0,1671,1072
1,1,2,0,0,0,282,399
1,0,1.55,1,0,0,-896,-661
0,1,1.14,1,0,0,-2993,-2494
1,1,4.75,1,0,0,1810,1012
1,0,1.2,0,0,0,-2461,-1828
0,0,1.33,0,0,0,-1620,-1431
1,1,9,0,0,0,2375,2688
0,0,5,1,0,0,-618,-413
1,1,3.67,0,0,0,2253,2082
0,1,6,1,0,0,2821,2754
1,0,3.2,1,1,0,1716,1837
1,1,1.71,0,0,0,501,-495
0,1,1.88,0,0,0,-2830,-2212
1,1,10,0,1,0,3140,1824
0,1,1.33,0,1,0,-1152,-1535
0,0,2,0,0,0,-704,-193
1,1,3.83,0,0,0,2621,2483
0,0,1.31,0,0,0,-2529,-1607
0,0,1,0,0,0,-1099,-396
0,0,0.83,0,0,0,-3147,-3323
1,1,13,1,0,0,3142,2037
0,0,1.5,0,0,0,-1231,496
0,1,1,0,0,0,-1991,-1055
1,1,24,1,0,1,4250,3916
0,0,0.75,0,0,0,-3683,-3420
1,1,7,0,1,0,3313,1465
1,1,3.38,1,0,0,2117,180
0,1,0.67,0,0,0,-3268,-3888
1,0,1.29,1,0,0,-629,-209
1,1,4,1,1,0,3184,3874
0,0,0.88,0,0,0,-890,-1261
0,0,1.3,1,0,0,-4646,-3186
0,1,4,0,0,0,1937,1019
1,1,2.4,0,0,0,15,-2108
0,1,1.2,0,0,0,-44,673
0,1,10,0,0,0,3133,2377
0,1,1.38,0,0,0,-2450,-2260
1,0,2,0,0,0,1309,657
0,0,1.44,0,0,0,-994,266
0,1,0.58,0,1,0,-4199,-3415
0,1,6,0,0,0,1684,1773
1,0,2.17,0,0,0,95,772
0,0,0.71,0,0,0,-3453,-2582
0,1,5,1,0,0,2432,1875
1,1,10,0,0,0,2680,1700
0,1,0.92,0,0,0,-4178,-1302
1,0,3,1,0,0,897,806
0,0,1.5,0,0,0,-1232,-1020
1,0,1.11,0,0,0,-4112,-2493
1,1,3,1,0,0,2514,1416
0,1,1.17,1,0,0,-2088,-2153
0,1,1.38,1,0,0,-414,-601
0,0,0.64,0,0,0,-3368,-3384
1,0,0.86,0,0,0,-539,723
0,1,2.83,0,0,0,495,21
1,1,3.2,1,0,0,1794,927
0,0,4.25,1,0,0,1459,970
1,0,18,1,0,0,685,333
0,1,2.67,1,0,0,-782,-1431
1,0,2,1,0,0,-876,389
0,1,2.67,0,0,0,-302,-646
0,1,0.75,0,0,0,-4235,-4926
1,0,1.67,0,1,0,-316,63
0,0,1.5,0,0,0,-2362,79
0,1,6.5,1,1,0,3708,2901
1,0,2.17,1,0,0,-258,569
